sku,source_row_number,row_status,group_key,row_action,decision_status,draft_name,draft_description,draft_dimensions,draft_weight,draft_cubic,draft_freight_type,field_decisions_json,custom_values_json,notes,reviewed_by_id,reviewed_at,applied_by_id,applied_at,apply_batch_id,source_name,operational_name,source_description,operational_description,source_length_mm,source_width_mm,source_height_mm,source_outer_l_mm,source_outer_w_mm,source_outer_h_mm,operational_length_m,operational_width_m,operational_height_m,source_weight_kg,operational_weight_kg,source_cubic_m3,operational_cubic_m3,source_pallet,source_derived_cp,operational_cp,primary_dimensions_different,weight_different,cubic_different,cp_different,possible_unit_scale_warning,active_rule_count,active_rule_names,active_rule_decisions_json,active_memory_exists,memory_workflow_key,memory_source_fingerprint,memory_proposal_fingerprint,memory_approved_data_json,memory_approval_note,memory_approved_at,memory_last_used_at,memory_use_count,bulk_safety_status,bulk_safety_issues
GREENCARE,26497,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.862780+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Maestro 2.20 Grn Care 2 Parts,Maestro 2.20 Grn Care 2 Parts,Maestro 2.20 Green Care - 2 Parts,Maestro 2.20 Green Care - 2 Parts,0.000000,0.000000,0.000000,4730.0,1000.0,490.0,4.7300,1.0000,0.4900,860.000000,860.0000,2.031000,1.900000,2.000000,P,P,True,False,True,False,,0,,[],True,PRODUCT_RECONCILIATION,b67bff033826dc5432112f92acc0fa34fc51e6d44281d231c390394c90d25369,8cd6c66e7746edf83c5d93d001e6189f22f1b332f14bf3dedd80b3b63b058b5d,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Maestro 2.20 Grn Care 2 Parts"", ""width_m"": ""1.0000"", ""cubic_m3"": ""1.900000"", ""height_m"": ""0.4900"", ""length_m"": ""4.7300"", ""weight_kg"": ""860.0000"", ""description"": ""Maestro 2.20 Green Care - 2 Parts"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #43. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.380868+00:00,2026-09-22 22:35:55.379949+00:00,1,SAFE_CANDIDATE,
H2401B,26635,DIFFERENT,TEXT_ONLY,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.864194+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Bradbury 2 Post Single Phase,Bradbury 2 Post Single Phase,Bradbury 2 Post Hoist Single Phase,Bradbury 2 Post Hoist Single Phase,2930.000000,1120.000000,500.000000,2930.0,1120.0,500.0,2.9300,1.1200,0.5000,890.000000,890.0000,1.641000,1.641000,1.000000,P,P,False,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,f890db2ae7b98dbca35976e956dbc4f67d28a86fd4eca08b88c9c95213d10394,78cc1fed6857115342e772639d5d061de851ef129d0dfc50587d24ea2d1f1b89,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Bradbury 2 Post Single Phase"", ""width_m"": ""1.1200"", ""cubic_m3"": ""1.641000"", ""height_m"": ""0.5000"", ""length_m"": ""2.9300"", ""weight_kg"": ""890.0000"", ""description"": ""Bradbury 2 Post Hoist Single Phase"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #44. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.383750+00:00,2026-09-22 22:35:55.382969+00:00,1,SAFE_CANDIDATE,
H4443,26664,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.865565+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Bradbury Wheels Free Hoist,Bradbury Wheels Free Hoist,Bradbury Wheels Free Hoist,Bradbury Wheels Free Hoist,0.000000,0.000000,0.000000,4730.0,840.0,420.0,4.7300,0.8400,0.4200,1735.000000,1735.0000,4.276000,4.276000,4.000000,P,P,True,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,94d45d5807fb39568d7a73b0c3cf6cd0ee29fa5f102a02d533029525534bfee5,eb47ddaf9f6da540f49350140178fc1270a9359ee8e5806bbb6a4c7602b0c2a3,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Bradbury Wheels Free Hoist"", ""width_m"": ""0.8400"", ""cubic_m3"": ""4.276000"", ""height_m"": ""0.4200"", ""length_m"": ""4.7300"", ""weight_kg"": ""1735.0000"", ""description"": ""Bradbury Wheels Free Hoist"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #45. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.386365+00:00,2026-09-22 22:35:55.385592+00:00,1,SAFE_CANDIDATE,
H4443-WA,26665,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.866940+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Bradbury Hoist H4443 - 3 Parts,Bradbury Hoist H4443 - 3 Parts,Bradbury Hoist H4443 - 3 Parts,Bradbury Hoist H4443 - 3 Parts,0.000000,0.000000,0.000000,5850.0,840.0,420.0,5.8500,0.8400,0.4200,1728.000000,1728.0000,4.060000,4.058000,3.000000,P,P,True,False,True,False,,0,,[],True,PRODUCT_RECONCILIATION,4c08b9cfb699975bae6f329b23136fc5d11d76894cae6f66cc386abbee8eeeb4,8aa016f2f0c44e32fabb61293a2d8fb13e0ea23526dd184c84382dc290ea0d9d,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Bradbury Hoist H4443 - 3 Parts"", ""width_m"": ""0.8400"", ""cubic_m3"": ""4.058000"", ""height_m"": ""0.4200"", ""length_m"": ""5.8500"", ""weight_kg"": ""1728.0000"", ""description"": ""Bradbury Hoist H4443 - 3 Parts"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #46. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.389593+00:00,2026-09-22 22:35:55.388656+00:00,1,SAFE_CANDIDATE,
H4543,26666,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.868426+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Bradbury Wheels Free Hoist,Bradbury Wheels Free Hoist,Bradbury Wheels Free Hoist,Bradbury Wheels Free Hoist,0.000000,0.000000,0.000000,1150.0,910.0,420.0,1.1500,0.9100,0.4200,2277.000000,2249.0000,7.045000,5.069000,3.000000,P,P,True,True,True,False,,0,,[],True,PRODUCT_RECONCILIATION,195f7cb0b4442cb1cfaeed63c04a7d62a71a0e2d1d41f20b8f8629a44e4f0764,abea1cb60a04012fd590d88df8629db437fe14806d5e5a14d14fd8b90c249e49,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Bradbury Wheels Free Hoist"", ""width_m"": ""0.9100"", ""cubic_m3"": ""5.069000"", ""height_m"": ""0.4200"", ""length_m"": ""1.1500"", ""weight_kg"": ""2249.0000"", ""description"": ""Bradbury Wheels Free Hoist"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #47. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.392710+00:00,2026-09-22 22:35:55.391769+00:00,1,SAFE_CANDIDATE,
H4543-LEDKIT,26667,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.869966+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,LED Kit for H4543 Hoist,LED Kit for H4543 Hoist,LED Kit for H4543 Hoist,LED Kit for H4543 Hoist,0.000000,0.000000,0.000000,820.0,200.0,200.0,0.8200,0.2000,0.2000,13.600000,353.6000,0.062000,1.612000,1.000000,P,P,True,True,True,False,,0,,[],True,PRODUCT_RECONCILIATION,abb41e47a7074a82af6850827cabf90f9a9e41cde475871f8c014b19004e5773,14178e05001edf0d0baa519c7c6f4bc5316100463307090081835e65704a9d7a,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""LED Kit for H4543 Hoist"", ""width_m"": ""0.2000"", ""cubic_m3"": ""1.612000"", ""height_m"": ""0.2000"", ""length_m"": ""0.8200"", ""weight_kg"": ""353.6000"", ""description"": ""LED Kit for H4543 Hoist"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #48. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.395758+00:00,2026-09-22 22:35:55.394748+00:00,1,SAFE_CANDIDATE,
IMBEDDING-FRAME,27376,DIFFERENT,TEXT_ONLY,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.871439+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Imbedding frame for Magix 35,Imbedding frame for Magix 35,Imbeddding Frame for Magix 35DS-2,Imbeddding Frame for Magix 35DS-2,2320.000000,910.000000,350.000000,2320.0,910.0,350.0,2.3200,0.9100,0.3500,34.000000,34.0000,0.739000,0.739000,1.000000,P,P,False,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,6eb1cf0dcadf02f20e713b42fe21e88821b5560ebce5f2849aab0d509c6d48d6,f7eccfafff05c6249b409d088019098869b9a5fcee34d85c8e3299afd826dd50,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Imbedding frame for Magix 35"", ""width_m"": ""0.9100"", ""cubic_m3"": ""0.739000"", ""height_m"": ""0.3500"", ""length_m"": ""2.3200"", ""weight_kg"": ""34.0000"", ""description"": ""Imbeddding Frame for Magix 35DS-2"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #49. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.398949+00:00,2026-09-22 22:35:55.398091+00:00,1,SAFE_CANDIDATE,
J201-4010000,27469,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.873136+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Column Extension - 600mm,Column Extension - 600mm,Column Extension 600mm,Column Extension 600mm,0.000000,0.000000,0.000000,8200.0,3500.0,6400.0,0.8200,0.3500,0.6400,62.000000,62.0000,0.184000,0.184000,1.000000,P,P,True,False,False,False,TL_APPROX_10X_OPERATIONAL,0,,[],True,PRODUCT_RECONCILIATION,a2470799a35b319767c7dc5669b8824bc244ffa83ee6f6b00ade4837c64498b9,a65fc362408651e01e59b948089b82e2a463c44bd3bbdcc4c19ec98a5ecb89eb,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Column Extension - 600mm"", ""width_m"": ""0.3500"", ""cubic_m3"": ""0.184000"", ""height_m"": ""0.6400"", ""length_m"": ""0.8200"", ""weight_kg"": ""62.0000"", ""description"": ""Column Extension 600mm"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #50. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.401706+00:00,2026-09-22 22:35:55.400935+00:00,1,SAFE_CANDIDATE,
J201-4020000,27470,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.874728+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Column Extension (1200mm),Column Extension (1200mm),Column Extension (1200mm),Column Extension (1200mm),0.000000,0.000000,0.000000,14000.0,3500.0,6000.0,1.3900,0.3600,0.6500,112.000000,112.0000,0.325500,0.325000,1.000000,P,P,True,False,True,False,TL_APPROX_10X_OPERATIONAL,0,,[],True,PRODUCT_RECONCILIATION,af4139e0bc2bf3300ad37ccb9f44cef88998f27a09240b72485044f2d0e6196b,e55177280818d7cc6649f9a1e25ba82286c4425c616a8adee39fb784b57e3e6e,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Column Extension (1200mm)"", ""width_m"": ""0.3600"", ""cubic_m3"": ""0.325000"", ""height_m"": ""0.6500"", ""length_m"": ""1.3900"", ""weight_kg"": ""112.0000"", ""description"": ""Column Extension (1200mm)"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #51. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.405481+00:00,2026-09-22 22:35:55.404680+00:00,1,SAFE_CANDIDATE,
J201-4070000,27471,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.876259+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Pad Extension Kit 80 + 180mm,Pad Extension Kit 80 + 180mm,"Pad Extension Kit 80 + 180mm (7pc of each size, 2 bracket)","Pad Extension Kit 80 + 180mm (7pc of each size, 2 bracket)",0.000000,0.000000,0.000000,2120.0,170.0,170.0,2.1200,0.1700,0.1700,12.300000,1230.0000,0.009500,0.954000,1.000000,P,P,True,True,True,False,,0,,[],True,PRODUCT_RECONCILIATION,95b1ee950d4583fce7a5de6688a7b0e787896b0c29ec8500555c775d22c475c3,c25fda75c2bbadec648bc44d44492903dba5bf4ed3e1048c996dbdbad1690446,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Pad Extension Kit 80 + 180mm"", ""width_m"": ""0.1700"", ""cubic_m3"": ""0.954000"", ""height_m"": ""0.1700"", ""length_m"": ""2.1200"", ""weight_kg"": ""1230.0000"", ""description"": ""Pad Extension Kit 80 + 180mm (7pc of each size, 2 bracket)"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #52. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.408236+00:00,2026-09-22 22:35:55.407437+00:00,1,SAFE_CANDIDATE,
J213-1041000,27474,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.877822+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Carrage,Carrage,"Pad Extension Kit 80 + 180mm (7pc of each size, 2 bracket)","Pad Extension Kit 80 + 180mm (7pc of each size, 2 bracket)",0.000000,0.000000,0.000000,4600.0,320.0,520.0,4.6000,0.3200,0.5200,0.770000,77.0000,0.009500,0.954000,1.000000,P,P,True,True,True,False,,0,,[],True,PRODUCT_RECONCILIATION,caff0be808f0489cadcb5713aa4a8000eafd0986fb42be2f49e3fb9be49a7677,0ecb3283be72fc3a314c771b52ec24439429985d2f72419cadd304cf078117f1,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Carrage"", ""width_m"": ""0.3200"", ""cubic_m3"": ""0.954000"", ""height_m"": ""0.5200"", ""length_m"": ""4.6000"", ""weight_kg"": ""77.0000"", ""description"": ""Pad Extension Kit 80 + 180mm (7pc of each size, 2 bracket)"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #53. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.411188+00:00,2026-09-22 22:35:55.410298+00:00,1,SAFE_CANDIDATE,
J301-2200000,27491,DIFFERENT,PHYSICAL_DIFFERENCES,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.879278+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Cross Bar Set CM5500,Cross Bar Set CM5500,Cross Bar Set CM5500 RAL 9005,Cross Bar Set CM5500 RAL 9005,2320.000000,320.000000,270.000000,22500.0,2900.0,2500.0,9.9900,9.9900,9.9900,100.000000,1005.0000,0.200000,997.002999,1.000000,P,P,True,True,True,False,,0,,[],True,PRODUCT_RECONCILIATION,908b331dc10342a221f7f285f90e5c858f99b39b378121491a9e91804cb6f161,c92013071efd7e73f1b6c4458adf8950d26c86ac0471f5f7a1f9b9899b98a9fc,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Cross Bar Set CM5500"", ""width_m"": ""9.9900"", ""cubic_m3"": ""997.002999"", ""height_m"": ""9.9900"", ""length_m"": ""9.9900"", ""weight_kg"": ""1005.0000"", ""description"": ""Cross Bar Set CM5500 RAL 9005"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #54. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.414598+00:00,2026-09-22 22:35:55.413721+00:00,1,SAFE_CANDIDATE,
J404-11900000_2,27511,DIFFERENT,TEXT_ONLY,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.880772+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,J404-1190000 1 Crate 2 Units,J404-1190000 1 Crate 2 Units,J404-1190000 1 Crate Containing 2 Units,J404-1190000 1 Crate Containing 2 Units,1720.000000,660.000000,330.000000,1720.0,660.0,330.0,1.7200,0.6600,0.3300,166.000000,166.0000,0.375000,0.375000,1.000000,P,P,False,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,65054da7a8a6ceaa6cbe07f9bcf563e543b0311734966c6d3cfdfe7ac424a9bc,1619e49c95abd12831665c4c7ed86b36fe18711ba42934aaec8c8a6e15af093a,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""J404-1190000 1 Crate 2 Units"", ""width_m"": ""0.6600"", ""cubic_m3"": ""0.375000"", ""height_m"": ""0.3300"", ""length_m"": ""1.7200"", ""weight_kg"": ""166.0000"", ""description"": ""J404-1190000 1 Crate Containing 2 Units"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #55. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.420147+00:00,2026-09-22 22:35:55.419291+00:00,1,SAFE_CANDIDATE,
